listing_id,title,price_chf,source_status,ad_text,location,profile_creation_year,profile_creation_missing,content_score,price_score,profile_score,fraud_index,manual_state_code,risk_target,content_band,price_band,profile_band,risk_band,risk_target_label,dataset,market_price_chf,price_ratio,confirmed_extreme,confirmed_positive,confirmed_negative
97,iPhone 14 pro max neuf +facture 512gb,250,POSITIVE,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état et sous garantie 1ans ,"Drancy, IDF",2024.0,0,2,3,3,10,3,1,similar,suspiciously-low,new-profile,fraud-confirmed,unfavorable,exploratory_sample,850,0.29411764705882354,1,1,0
98,iPhone 14 pro max neuf +facture en bon état,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état ,"Tulle, NAQ",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
99,iPhone 14 pro max neuf +facture 512gb,250,POSITIVE,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf avec ces accessoires d'origine est toujours disponible en bon état et il est sous garantie 1ans ,"Strasbourg, GES",2024.0,0,2,3,3,10,3,1,similar,suspiciously-low,new-profile,fraud-confirmed,unfavorable,exploratory_sample,850,0.29411764705882354,1,1,0
100,iPhone 14 pro max neuf +facture 512gb,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état ,"Chambéry, ARA",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
101,iPhone 14 pro max neuf +facture 512gb,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état et sous garantie 1ans ,"Annecy, ARA",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
102,iPhone 14 pro max neuf +facture 512gb,250,POSITIVE,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état ,"Besançon, BFC",2024.0,0,2,3,3,10,3,1,similar,suspiciously-low,new-profile,fraud-confirmed,unfavorable,exploratory_sample,850,0.29411764705882354,1,1,0
103,iPhone 14 pro max neuf +facture 512gb,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état ,"Saint-Lô, NOR",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
104,iPhone 14 pro max neuf 512gb +facture,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état et sous garantie 1ans ,"Clermont-Ferrand, ARA",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
105,iPhone 14 pro max neuf +facture 512gb,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en bon état avec ces accessoires d'origine est toujours disponible et sous garantie 1ans ,"Nîmes, OCC",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
106,iPhone 14 pro max neuf +facture 512gb,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état avec sous garantie 1ans,"Évry-Courcouronnes, IDF",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
107,iPhone 14 pro max neuf +facture,250,IDENTIFIED,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion avec ces accessoires ,"Châteauroux, CVL",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
108,iPhone 14 pro max neuf 512gb,250,POSITIVE,Bonjour je vends mon téléphone portable iPhone 14 pro max neuf +facture 512gb d'origine en occasion neuf est toujours disponible en bon état avec la garantie 1ans ,"Niort, NAQ",2024.0,0,2,3,3,10,3,1,similar,suspiciously-low,new-profile,fraud-confirmed,unfavorable,exploratory_sample,850,0.29411764705882354,1,1,0
109,Iphone 15pro max ,300,POSITIVE,"Das Handy wurde kaum genutzt!   Apple Panzerglas und Cover inklusive, keine einzige Gebrauchsspur!   Wie neu!   Fast 2 Monate.  Bitte senden Sie mir eine Nachricht, wenn Sie wirklich interessiert sind","Neuchâtel, NE",,1,1,3,2,10,3,1,unique,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.25,1,1,0
110,Iphone 14 Pro Max 256 GB,350,POSITIVE,"Je mets en vente mon iPhone 14 Pro Max 256. Comme on peut le voir sur les photos, il est à l'état neuf. Dès le départ, il dispose d’un verre blindé à l’avant et d’une protection de caméra à l’arrière. Vendu avec l'emballage d'origine ainsi que les accessoires qui n'ont jamais été sortis. La facture de Sunrise inclut la garantie jusqu'en 2024. Le téléphone portable peut également être inspecté. Peut être récupéré ou expédié. Je propose également Twint. Pour des questions, faites-le-moi savoir.","Appenzell, AI",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
111,iphone 15 pro max 256GB,350,DETECTED,"iPhone 15 Pro Max 256 GB ohne Probleme verfügbar oder Riss, der Defekt ist vorhanden, Versand ist ebenfalls möglich","Vevey, VD",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.2916666666666667,0,0,0
112,iphone 15 pro max 256GB,290,DETECTED,"iPhone 15 Pro Max 256 GB ohne Probleme verfügbar oder Riss, der Defekt ist vorhanden, Versand ist ebenfalls möglich","Meyrin, GE",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.24166666666666667,0,0,0
113,Iphone 15pro max,280,DETECTED,"Zu verkaufen: Apple iPhone 15 Pro Max -Speicher: 512 GB-Zustand: wie neu-Verpackung: Originalverpackung-Beweis: Rechnung-Display: Professionell aufgebrachte gehärtete Folie-Anfragen ohne konkrete Vorschläge werden ignoriert.- Versicherter Versand möglich - Bitte senden Sie mir eine Nachricht, wenn Sie wirklich interessiert sind.","Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.23333333333333334,0,0,0
114,Iphone 14 Pro Max 512 Gb,350,DETECTED,"Ich verkaufe mein iPhone 14 Pro max mit sämtlichem Zubehör.  Kopfhörer, Tasche und Ladekabel.  Es verfügt über einen Speicher von 512 GB RAM 12 und hat eine Garantie von 2 Jahren.  Es funktioniert perfekt und bietet eine erstaunliche Funktionalität.  Sowohl Belichtung als auch Sammlung sind möglich.  Für weitere Informationen kontaktieren Sie uns bitte","Genève, GE",2023.0,0,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
115,iPhone 14 Pro (256 GB) mit AppleCare+Garantie,280,POSITIVE,"Assurance de Swisscom et AppleCare+ jusqu'en 2025. Avec garantie jusqu'en mai 2025 (comme indiqué sur le reçu d'achat) et emballage d'origine, câble de chargement non utilisé et tous les documents. État de la batterie 100%. Je le vends car j'ai reçu l'iPhone 15 Pro en cadeau. Il peut être récupéré à Bern ou envoyé par la poste.","Genève, GE",,1,1,3,2,10,3,1,unique,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.32941176470588235,1,1,0
116,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé batterie 100% État nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat veuillez me contacter pour plus d'informations,"Chambéry, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
117,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé batterie 100% État nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat veuillez me contacter pour plus d'informations,"Roussillon, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
118,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé batterie 100% État nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat veuillez me contacter pour plus d'informations,"Chambéry, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
119,iPhone 14 pro max,700,IDENTIFIED,iPhone 14 pro max sans problème ni fissures ni égratignures bactéries en état propre jamais devisé. A vendre avec tous les accessoires d'origine. J'ai la facture d'achat à ma disposition.,"Gagny, IDF",2024.0,0,2,2,3,7,2,1,similar,underpriced,new-profile,marked,unfavorable,exploratory_sample,850,0.8235294117647058,0,0,0
120,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max 256gb disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé batterie 100% veuillez me contacter pour plus d'informations,"Saint-Martin-le-Vinoux, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
121,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max 256gb disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé batterie 100% veuillez me contacter pour plus d'informations,"Chambéry, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
122,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max 256gb disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé batterie 100% veuillez me contacter pour plus d'informations,"Vénissieux, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
123,Iphone 14pro max 256gb,300,POSITIVE,iPhone 14 pro max couleur gris disponible a vendre urgent a 300 pour des raisons personnelles état nickel jamais devisé batterie 100% État nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat veuillez me contacter pour plus d'informations,"Décines-Charpieu, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.35294117647058826,1,1,0
124,IPHONE 15 PRO MAX 1.02 TB,500,DETECTED,IPHONE 15 PRO MAX 1.02 TB NEUF AVEC FACTURE ET GARANTIE LIVRAISON POSSIBLE,"Annecy, ARA",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
125,iPhone 14 pro max neuf+ factures,300,POSITIVE,"Bonjour, je vends mon portable iPhone 14 pro max neuf avec ces factures en bon état et tout ces accessoires d'origine.","Grenoble, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.35294117647058826,1,1,0
126,Je vends mon portable iPhone 14 pro max neuf,300,POSITIVE,Je vends mon portable iPhone 14 pro max neuf avec ces factures en bon état.,"Yerres, IDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.35294117647058826,1,1,0
127,"iPhone 15 Pro max NEUF, facture, 100%, coque, verre trempé! -Coloris: Titanium Black -100%",450,DETECTED,"iPhone 15 Pro max NEUF, facture, 100%, coque, verre trempé! -Coloris: Titanium Black -100% -Fonctionne parfaitement! Et disponible avec tous les accessoires d'origine ainsi que la facture d'achat d'origine et c'est toujours sous garantie","Annemasse, ARA",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,1200,0.375,0,0,0
128,iPhone 14 Pro Max 256 GB Deep Purple,350,DETECTED,"Ich verkaufe ein Apple iPhone 14 Pro Max 256 GB Deep Purple, das iPhone ist gebraucht, funktioniert aber einwandfrei.   Wenn Sie interessiert sind, rufen Sie mich einfach per Gmail an: lafiayarou31@gmail.com","Genève, GE",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
129,Iphone 14pro max 256gb,300,POSITIVE,iPhone 14 pro max couleur gris disponible a vendre urgent a 300 pour des raisons personnelles état nickel jamais devisé batterie 100% État nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat veuillez me contacter pour plus d'informations,"Saint-Cergues, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.35294117647058826,1,1,0
130,iPhone 14 pro max 512 GB,350,DETECTED,iPhone 14 pro max 512 GB disponible ,"Sursee, LU",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
131,iPhone 14 Pro Max 256 GB bactérie 98%,325,IDENTIFIED,"Je vends mon superbe téléphone iPhone 14 Pro Max 256 Go Charge de la batterie 98 % Le téléphone a été reçu de la compagnie d'assurance en remplacement d'un nouvel écran, un nouvel écran a donc été installé. Le téléphone est vendu tel quel. Expedition possible","Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.38235294117647056,0,0,0
132,iphone 14 pro max 512GB,240,DETECTED,iPhone 14 Pro Max 512GB ohne Probleme verfügbar oder Crack die Rechnung liegt vor Versand ist auch möglich,"Gruyères, FR",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.2823529411764706,0,0,0
133,"Apple iPhone 14 Pro Max, 256GB",350,DETECTED,"Apple iPhone 14 Pro Max, 256GB Aucune rayure ni signe d'usure. Capacité maximale de la batterie 100%. Pas de verrouillage SIM, gratuit pour tous les réseaux. L'appareil est désenregistré d'iCloud et réinitialisé aux paramètres d'usine. Garantie Sunrise jusqu'au : 11 septembre 2025 (preuve d'achat  incluse). Contenu de la livraison : iPhone avec protecteur d'écran parfaitement collé Emballage d'origine comprenant tous les accessoires d'origine  Étui de protection en cuir véritable Apple noir d'origine avec MagSafe Paiement : TWINT ou virement bancaire Envoie par courrier recommandé A- frais de port 8Frs","Crissier, VD",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
134,iPhone 14 pro Max bien utilisé avec bactérie 92%,320,IDENTIFIED,"Je vends un iPhone 14 Pro Max bien utilisé avec une capacité de stockage de 256 Go de couleur violet foncé. Il a toujours été protégé par un protecteur d’écran et une housse. Il y a actuellement un protecteur d'écran dessus et des couvertures sont incluses. Aucune rayure ni trace d'utilisation sur le téléphone. Câble de chargement, boîte et reçu inclus. Envoie par la poste unique dans la Suisse Possible","Fribourg, FR",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.3764705882352941,0,0,0
135,Iphone 13 pro 128GB bacterie 86% comme neuf,298,IDENTIFIED,Je vends un iPhone 13 pro bien utilisé. Le téléphone a été acheté en 16  janvier 2022. Du coup sous garantie jusqu'au 16 janvier 2024 l'écran est totalement sans rayures et le reste du mobile aussi. Le téléphone a toujours été utilisé avec un protecteur d’écran et une coque. Le téléphone dispose désormais d’une capacité de batterie de 86 %. Une coque Apple MagSafe originale rose et orange est incluse. Peut être envoyé,"Bex, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,750,0.3973333333333333,0,0,0
138,Apple iPhone 14 Pro – 256 GB – Intensives Lila,270,POSITIVE,Apple iPhone 14 Pro – 256 GB – Intensives Lila (entsperrt,"Neuchâtel, NE",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.3176470588235294,1,1,0
139,Apple iPhone 14 Pro 256 GB – Space Black – ENTSPERRT,280,DETECTED,Apple iPhone 14 Pro 256 GB – Space Black – ENTSPERRT,"Jaun, FR",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.32941176470588235,0,0,0
140,iPhone 14 pro max,210,DETECTED,"Ausgezeichneter Zustand. Unter Garantie bis 9.04.2024g. B Reparatur war nicht, nicht geöffnet. B komplett: Telefon, Box, Kabel, Silikonhülle, Schutzglas und CHECK. Bce Funktionen arbeiten ohne Ausnahme. Batterie native 94%. Einstellungen auf Werkseinstellungen zurückgesetzt. Kontaktieren Sie uns, wenn Sie irgendwelche Fragen haben.","Alle, JU",2024.0,0,1,3,3,7,2,1,unique,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,850,0.24705882352941178,0,0,0
141,iphone 14 pro max 512GB,240,DETECTED,iPhone 14 Pro Max 512GB ohne Probleme verfügbar oder Crack die Rechnung liegt vor Versand ist auch möglich,"Gruyères, FR",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.2823529411764706,0,0,0
142,iPhone 14 pro Max,300,POSITIVE,Tout fonctionne normalement sans problème avec accessoires Propre la livraison es également possible ,"Bern, BE",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.35294117647058826,1,1,0
143,iPhone 14 pro max 256gb,200,POSITIVE,"Vente de iPhone 14 pro max à 200 l'iPhone 14 Pro Max 256GB original , Batterie 100% avec ça facture","Nancy, GES",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.23529411764705882,1,1,0
144,iPhone 13 Pro Max 512 GB,300,POSITIVE,iPhone 13 pro max en forme et très propre sans aucun doute ni problème disponible pour tout achat rapide fiable et sécurisé paiement à la réception.,"Bordeaux, NAQ",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,750,0.4,1,1,0
145,iPhone 13 Pro Max 512 GB,300,POSITIVE,iPhone 13 pro max en forme et très propre sans aucun doute ni problème disponible pour tout achat rapide fiable et sécurisé paiement à la réception.,"Paris, IDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,750,0.4,1,1,0
146,iPhone 13 Pro Max 512 GB,300,POSITIVE,iPhone 13 pro max en forme et très propre sans aucun doute ni problème disponible pour tout achat rapide fiable et sécurisé paiement à la réception.,"Nantes, PDL",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,750,0.4,1,1,0
147,iphone 14 max pro max 512gb,400,IDENTIFIED,"iphone 14pro max a vendre urgent mon iphone 14pro max avec son chargeur avec la facture, etat batterie 88%,  512GB, en etat nickel sans aucun soucis","Arcueil, IDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.47058823529411764,0,0,0
148,iphone 15 max pro max,400,POSITIVE,"iphone 15pro max a vendre urgent mon iphone 15pro max avec son chargeur avec la facture, etat batterie 99%,  , en etat nickel sans aucun soucis","Paris, IDF",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.3333333333333333,1,1,0
149,iphone 15 max pro max,400,IDENTIFIED,"iphone 15pro max a vendre urgent mon iphone 15pro max avec son chargeur avec la facture, etat batterie 99%,  , en etat nickel sans aucun soucis","Paris, IDF",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.3333333333333333,0,0,0
150,iphone 15 max pro max 512Go,400,IDENTIFIED,"iphone 15pro max a vendre urgent mon iphone 15pro max avec son chargeur avec la facture, etat batterie 99%,  512Go, en etat nickel sans aucun soucis","Bois-Colombes, IDF",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.3333333333333333,0,0,0
151,iphone 15 max pro max 512Go,400,IDENTIFIED,"iphone 15pro max a vendre urgent mon iphone 15pro max avec son chargeur avec la facture, etat batterie 99%,  512Go, en etat nickel sans aucun soucis","Courbevoie, IDF",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.3333333333333333,0,0,0
152,iphone 15 max pro max 512Go,400,POSITIVE,"iphone 15pro max a vendre urgent mon iphone 15pro max avec son chargeur avec la facture, etat batterie 99%,  512Go, en etat nickel sans aucun soucis","Gentilly, IDF",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.3333333333333333,1,1,0
153,iphone 15 max pro max 512Go,400,POSITIVE,"iphone 15pro max a vendre urgent mon iphone 15pro max avec son chargeur avec la facture, etat batterie 99%,  512Go, en etat nickel sans aucun soucis","Vanves, IDF",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.3333333333333333,1,1,0
154,iphone 14 max pro max 512gb,400,POSITIVE,"iphone 14pro max a vendre urgent mon iphone 14pro max avec son chargeur avec la facture, etat batterie 88%,  512GB, en etat nickel sans aucun soucis","Arcueil, IDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.47058823529411764,1,1,0
155,iPhone 14 Pro Neu(256GB)inkl Garantie,380,DETECTED,"iPhone 14 Pro 258 GB neu und garantiert bis 2025. Akkulaufzeit 100 %.  Das Telefon weist keine Mängel auf.Telefon kommt nach Altstatten. Ich verkaufe es, weil ich das iPhone 15 Pro geschenkt bekommen habe.","Neuchâtel, NE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4470588235294118,0,0,0
156,iPhone 14 pro-max,200,IDENTIFIED,Je vends mon portable iphone 14 pro max encore neuf tout d'origine. Bactérie 97% avec tous les accessoires. ,"Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.23529411764705882,0,0,0
157,iPhone 14 pro max ,350,DETECTED,"Gerät und Zubehör  Zustand  Werbung  iPhone 14 Pro Max, gebraucht, CHF 350  Kostenloser Versand erneuert  Das iPhone ist wie neu Versand ist möglich   Hat eine Batteriekapazität von 99","Biel/Bienne, BE",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
158,IPHONE 14pro ,200,IDENTIFIED,Je vend mon iphone 14pro Max 512Go Authentique avec les accessoires  et facture.,"Grenoble, ARA",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.23529411764705882,0,0,0
159,iphone 14 pro max 256GB,430,DETECTED,iPhone 14 Pro Max 256GB problemlos lieferbar oder Crack die Rechnung liegt vor Versand ist auch möglich,"Neuchâtel, NE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.5058823529411764,0,0,0
160,iPhone 14 pro max,350,DETECTED,iPhone 14 pro max 256GB,"Lausanne, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
161,iPhone 14 Pro Max ,300,DETECTED,Ich verkaufe mein iPhone 14 Pro Max Solid State mit allem Zubehör und 512-GB-Akku zu 100 %.,"Crissier, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.35294117647058826,0,0,0
162,IPHONE 14pro ,200,POSITIVE,Je vend mon iphone 14pro Max 512Go Authentique avec les accessoires  et facture.,"Grenoble, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.23529411764705882,1,1,0
163,iPhone 14 pro max 512 GB ,300,DETECTED,iPhone 14 pro max 511 GB disponible ,"Montreux, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.35294117647058826,0,0,0
165,iPhone 14 pro max,350,DETECTED,iPhone 14 pro max 256GB,"Lausanne, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
166,iPhone 14 pro max 256 go ,230,POSITIVE,iPhone 14 pro max 256GB,"Genève, GE",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.27058823529411763,1,1,0
167,iPhone 15 pro max,300,DETECTED,Je vends mon iphone 15 pro max qui est neuf et en parfait état de fonctionnement et ne contient aucun défaut.,"Porrentruy, JU",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,1200,0.25,0,0,0
168,iPhone 14 pro,266,DETECTED,iPhone 14 pro max original avec tout les accessoires original et la facture d'achat disponible sans aucun problème 512GB RAM 12 très bon état  y compris la boîte d'origine disponible. Ramassage possible uniquement aujourd'hui parce que demain je me déplace pour mon service.Expédition possible,"Neuchâtel, NE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.3129411764705882,0,0,0
169,Apple iPhone 14 Pro Max - 256 Go - Violet foncé (sans Simlock) A2894 (CDMA + GSM),650,DETECTED,"iPhone 14 Pro Max, Violet, 258 Go . Pas de verrouillage SIM. Garantie restante jusqu'au 18 octobre 2024.L'article sera livrer dans sa boite d'origine . Un reçu sera fourni sur demande.Pas de ramassage pour des raison de santé , je souhaite envoyer .l'article par la poste .",,,1,1,2,2,5,2,0,unique,underpriced,intermediate-or-missing,borderline,acceptable,exploratory_sample,850,0.7647058823529411,0,0,0
170,iPhone 14 Pro 256GB inkl Garantie/AppleCare+,380,DETECTED,"iPhone 14 Pro 256 GB neu und garantiert bis Januar 2025. Telefon bei MediaMarkt gekauft. AppleCare+ Garantie bis 2025. 100 % Akku. Keine Kratzer, keine Mängel. SIM-frei","Neuchâtel, NE",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4470588235294118,0,0,0
